epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
82	-435.93634	35.382755	436.13812	217.32018	804.2111	-682.6984	436.13803	217.32008	804.84814	-705.9347	6703.6836	2432.9883	9417.672	-368.16916	1000.0	6786.545	2421.0522	9770.547	-776.60815	1000.0	0.16331506	328000	-0.15185003
83	-438.36737	35.69721	438.57742	217.61964	806.7088	-682.6984	438.5773	217.61928	808.84973	-705.9347	6733.037	2432.9697	9476.461	-368.16916	1000.0	6818.183	2423.4443	9770.547	-776.60815	1000.0	0.16427115	332000	-0.15004377
84	-440.76602	36.0441	440.98434	217.9092	806.7088	-682.6984	440.98425	217.90894	808.84973	-705.9347	6762.038	2432.872	9476.461	-368.16916	1000.0	6846.049	2422.3687	9770.547	-776.60815	1000.0	0.16525733	336000	-0.14817365
85	-443.13898	36.401333	443.36533	218.19176	808.32104	-682.6984	443.36533	218.19148	808.84973	-705.9347	6791.398	2433.5073	9502.139	-368.16916	1000.0	6876.477	2424.2139	9770.547	-776.60815	1000.0	0.16621283	340000	-0.14642884
86	-445.47064	36.72385	445.70526	218.45976	808.32104	-682.6984	445.70523	218.45958	808.84973	-705.9347	6818.7295	2432.6174	9573.283	-368.16916	1000.0	6905.3447	2424.7566	9770.547	-776.60815	1000.0	0.1671975	344000	-0.14477664
87	-447.76437	37.066017	448.0072	218.71257	822.08545	-682.6984	448.0071	218.71208	818.17236	-705.9347	6847.538	2433.3948	9573.283	-368.16916	1000.0	6936.7056	2428.3699	10041.936	-776.60815	1000.0	0.16818981	348000	-0.14300217
88	-450.03076	37.408134	450.28137	218.95331	822.08545	-682.6984	450.28122	218.95302	818.17236	-705.9347	6877.5317	2435.662	9607.4	-368.16916	1000.0	6962.979	2426.9497	10041.936	-776.60815	1000.0	0.16909364	352000	-0.14143008
89	-452.25693	37.730473	452.51547	219.17813	822.08545	-682.6984	452.51526	219.1781	822.86804	-705.9347	6905.503	2436.172	9607.4	-368.16916	1000.0	6983.074	2422.3096	10041.936	-776.60815	1000.0	0.17001213	356000	-0.13976784
90	-454.458	37.9995	454.72388	219.3975	822.08545	-682.6984	454.7236	219.39745	822.86804	-705.9347	6934.7715	2438.3442	9799.01	-368.16916	1000.0	7012.4106	2424.7268	10041.936	-776.60815	1000.0	0.17094222	360000	-0.13813846
91	-456.63647	38.274345	456.90918	219.5989	825.7328	-682.6984	456.90897	219.59885	826.03436	-705.9347	6960.8003	2437.4783	9799.01	-368.16916	1000.0	7032.6084	2427.0828	10041.936	-776.60815	1000.0	0.17185009	364000	-0.13672015
92	-458.78183	38.597633	459.063	219.8064	826.1916	-694.6873	459.06274	219.80612	826.6603	-705.9347	6966.6836	2449.2554	9799.01	-368.16916	1000.0	7060.7217	2428.7664	10041.936	-776.60815	1000.0	0.17275213	368000	-0.13517074
93	-460.8886	38.921753	461.17783	219.99788	826.1916	-865.25415	461.17758	219.99788	826.6603	-870.4314	6993.6816	2449.7947	9799.01	-368.16916	1000.0	7085.1733	2427.112	10041.936	-776.60815	1000.0	0.17367455	372000	-0.13371341
94	-462.96475	39.24413	463.2617	220.1869	830.5653	-865.25415	463.26138	220.18707	827.26044	-870.4314	7012.9985	2445.998	9799.01	-368.16916	1000.0	7109.8345	2425.9033	10041.936	-776.60815	1000.0	0.17455116	376000	-0.13228661
95	-465.00897	39.533844	465.3138	220.36624	830.5653	-865.25415	465.31345	220.36623	827.26044	-870.4314	7020.508	2450.8384	9799.01	-368.16916	1000.0	7140.088	2430.9	10203.579	-776.60815	1000.0	0.17545387	380000	-0.13089216
96	-467.01608	39.83468	467.3281	220.54622	830.5653	-865.25415	467.32782	220.54578	827.26044	-870.4314	7047.022	2451.7317	9799.01	-368.16916	1000.0	7163.613	2429.1	10203.579	-776.60815	1000.0	0.17629921	384000	-0.12947138
97	-469.00037	40.14648	469.31995	220.72581	832.14935	-865.25415	469.31964	220.7258	828.05096	-870.4314	7073.4873	2452.834	9799.01	-368.16916	1000.0	7190.7183	2431.1619	10203.579	-776.60815	1000.0	0.17713714	388000	-0.12815994
