epoch	pi-loss	v-loss	average-v-values	std-v-values	max-v-values	min-v-values	kl	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	total-env-interacts
163	-0.03124623	1205.1105	149.50887	80.12594	292.00443	-11.561751	0.0073711975	378.8609	247.82146	2630.5083	4.0387907	139.21791	652000
164	-0.031236665	1198.3904	150.05138	80.36373	292.61517	-11.561751	0.0073787323	380.52206	249.66553	2630.5083	4.0387907	139.68593	656000
165	-0.031235337	1191.713	150.63701	80.61415	293.1123	-11.561751	0.0073860893	382.04034	251.8535	2630.5083	4.0387907	140.14299	660000
166	-0.031215478	1184.969	151.24036	80.90797	294.653	-11.561751	0.007389995	383.65295	253.96046	2630.5083	4.0387907	140.60991	664000
167	-0.031189742	1178.3016	151.7974	81.13007	294.653	-11.561751	0.0073906276	384.99335	255.2345	2630.5083	4.0387907	140.9895	668000
168	-0.031212525	1171.5791	152.3626	81.36615	294.653	-11.561751	0.0073959567	386.23978	256.6524	2630.5083	4.0387907	141.35413	672000
169	-0.031244809	1165.0428	152.91481	81.59726	295.0103	-11.561751	0.0074035027	387.71185	258.26468	2630.5083	4.0387907	141.78258	676000
170	-0.031223724	1162.0316	153.43085	81.76588	295.0103	-11.561751	0.007409327	389.17734	260.3377	2630.5083	4.0387907	142.25499	680000
171	-0.031263746	1155.6176	154.00648	82.02869	295.0103	-11.561751	0.007420052	390.95386	262.8581	2630.5083	4.0387907	142.77475	684000
172	-0.031524066	1149.0844	154.58183	82.27979	295.15128	-11.561751	0.007424682	392.5007	264.99985	2630.5083	4.0387907	143.22986	688000
173	-0.031565055	1144.4644	155.07703	82.426384	295.15128	-11.561751	0.0074283415	394.02762	267.77164	2630.5083	4.0387907	143.73969	692000
174	-0.031711675	1138.2848	155.6137	82.64458	295.38876	-11.561751	0.0074368813	395.62656	270.0072	2630.5083	4.0387907	144.20639	696000
175	-0.03167855	1138.2896	156.14627	82.81286	296.2063	-11.561751	0.007430951	396.6201	271.52744	2630.5083	4.0387907	144.49759	700000
176	-0.031725798	1134.3835	156.58618	82.91679	296.2063	-11.561751	0.007435846	398.1848	275.30246	2879.6335	4.0387907	145.04259	704000
177	-0.03175087	1128.3375	157.08995	83.108696	296.9935	-11.561751	0.0074366843	399.6865	276.8318	2879.6335	4.0387907	145.46985	708000
178	-0.03179666	1122.4957	157.66614	83.35901	299.01306	-11.561751	0.00744296	401.3093	279.4355	2879.6335	4.0387907	145.95076	712000
179	-0.0318015	1116.5819	158.17725	83.56681	300.55392	-11.561751	0.007446057	402.83548	280.98743	2879.6335	4.0387907	146.37299	716000
180	-0.031872056	1110.6589	158.7325	83.81056	301.95056	-11.561751	0.0074470495	404.29822	282.8618	2879.6335	4.0387907	146.78915	720000
181	-0.031852134	1105.185	159.24269	83.978004	302.4541	-11.561751	0.007449134	405.3525	284.3488	2879.6335	4.0387907	147.09111	724000
182	-0.031891003	1099.6326	159.80977	84.21065	304.17487	-11.561751	0.0074565657	407.04514	287.5527	2879.6335	4.0387907	147.59515	728000
183	-0.0318824	1098.008	160.19751	84.2528	304.17487	-11.561751	0.0074589807	408.54678	290.55264	2879.6335	4.0387907	148.17876	732000
