epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
62	-137.90396	44.455147	136.98517	60.113213	300.8611	-262.5558	136.98528	60.111362	301.9685	-226.98796	488.74994	695.5292	3691.7915	-163.07715	204.11522	1092.958	1061.3148	3423.2183	-67.511696	395.7613	0.063000165	248000	-0.07165948
63	-138.97308	44.532463	138.06181	60.702213	301.93112	-262.5558	138.06187	60.700375	306.41656	-226.98796	497.48587	708.5158	3691.7915	-163.07715	206.55737	1102.2173	1061.1069	3423.2183	-67.511696	397.1143	0.063125476	252000	-0.070697136
64	-140.03244	44.61433	139.12854	61.27862	305.36856	-262.5558	139.12863	61.276787	307.54218	-226.98796	505.90134	721.2389	3691.7915	-163.07715	208.9796	1125.8605	1076.156	3423.2183	-67.511696	404.02814	0.063266516	256000	-0.069645
65	-141.08562	44.663334	140.18942	61.84002	305.36856	-262.5558	140.18951	61.838028	307.54218	-226.98796	514.7417	736.4988	3691.7915	-163.07715	211.55411	1160.2584	1102.7534	3463.9546	-67.511696	413.19693	0.063405566	260000	-0.06823249
66	-142.1256	44.67612	141.23657	62.38436	306.72427	-262.5558	141.23666	62.38213	309.84558	-226.98796	523.1364	749.05096	3691.7915	-163.07715	213.93842	1166.9318	1102.3917	3463.9546	-67.511696	414.32425	0.06353265	264000	-0.06699499
67	-143.15878	44.72306	142.27701	62.914276	306.72427	-262.5558	142.2771	62.912178	311.9925	-226.98796	530.3861	758.8968	3691.7915	-163.07715	215.95488	1199.7676	1126.3383	3660.8909	-67.511696	423.06567	0.06368421	268000	-0.06637924
68	-144.18008	44.774754	143.30568	63.424976	306.72427	-262.5558	143.30577	63.422832	311.9925	-226.98796	538.2415	770.16406	3691.7915	-163.07715	217.94872	1230.1893	1145.428	3660.8909	-67.511696	431.55	0.06380142	272000	-0.06501717
69	-145.18858	44.84935	144.32089	63.92232	306.72427	-262.5558	144.32097	63.920174	311.9925	-226.98796	546.5613	781.91846	3691.7915	-163.07715	220.09569	1254.5157	1160.6465	3660.8909	-67.511696	438.0029	0.06392267	276000	-0.06425502
70	-146.1942	44.893597	145.33278	64.4103	312.78397	-262.5558	145.33282	64.40814	311.9925	-226.98796	554.9654	793.774	3691.7915	-163.07715	222.39873	1284.9911	1179.8179	3660.8909	-67.511696	446.03143	0.06404067	280000	-0.06352653
71	-147.19957	44.93458	146.34442	64.89384	313.2207	-262.5558	146.34448	64.89168	311.9925	-226.98796	564.0131	806.86127	3691.7915	-163.07715	224.68355	1268.6478	1179.4344	3660.8909	-67.511696	440.62253	0.06413211	284000	-0.06270862
