epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
30	-211.55959	24.29926	211.62558	154.0867	537.4841	-51.090878	211.62541	154.08446	536.215	-52.556156	4467.511	2279.2122	6956.7446	-441.47678	1000.0	4536.1177	2227.7285	7422.0703	-474.42206	1000.0	0.118356414	120000	-0.37945276
31	-217.72101	24.816761	217.80609	156.57878	542.0512	-51.090878	217.80592	156.57654	541.6958	-52.556156	4547.891	2285.0593	7121.936	-441.47678	1000.0	4619.3726	2238.5396	7422.0703	-474.42206	1000.0	0.12073574	124000	-0.3668112
32	-223.73953	25.28838	223.84335	158.93652	551.19	-51.090878	223.84328	158.93437	549.43756	-52.556156	4628.31	2293.269	7187.7476	-441.47678	1000.0	4694.678	2242.901	7422.0703	-474.42206	1000.0	0.12302077	128000	-0.3551182
33	-229.62608	25.69392	229.74614	161.20056	564.16797	-51.090878	229.74593	161.19844	562.81067	-52.556156	4703.994	2298.4998	7189.355	-441.47678	1000.0	4770.361	2249.9238	7422.0703	-474.42206	1000.0	0.12516558	132000	-0.34422418
34	-235.40907	26.064396	235.54506	163.37859	566.798	-51.090878	235.5448	163.37636	567.8877	-52.556156	4779.5303	2305.8206	7445.571	-441.47678	1000.0	4847.697	2260.763	7637.688	-474.42206	1000.0	0.12727028	136000	-0.33407068
35	-241.05136	26.421247	241.20341	165.46297	573.6312	-51.090878	241.20314	165.46085	572.3683	-52.556156	4804.469	2327.8892	7466.9624	-441.47678	1000.0	4899.254	2265.1963	7637.688	-474.42206	1000.0	0.1293741	140000	-0.3244927
36	-246.48714	26.84697	246.65411	167.45009	579.45105	-51.090878	246.65392	167.44794	577.27576	-52.556156	4847.0894	2328.0383	7490.5127	-441.47678	1000.0	4967.0786	2269.3306	7637.688	-474.42206	1000.0	0.13130748	144000	-0.315234
37	-251.78285	27.29048	251.96524	169.34724	583.48895	-51.090878	251.96509	169.34506	582.55145	-52.556156	4917.383	2334.8225	7528.037	-441.47678	1000.0	5022.9272	2275.7678	7645.2993	-474.42206	1000.0	0.13331176	148000	-0.30665663
38	-256.96323	27.711308	257.16055	171.13716	584.3643	-51.090878	257.1605	171.13495	584.4984	-52.556156	4985.2847	2340.658	7620.6733	-441.47678	1000.0	5088.547	2280.9463	7758.4106	-474.42206	1000.0	0.13529225	152000	-0.29858425
39	-262.01144	28.105885	262.22437	172.82623	588.28564	-51.090878	262.2243	172.824	590.24884	-52.556156	5051.901	2346.6797	7669.1494	-441.47678	1000.0	5152.9653	2286.3606	7801.9434	-474.42206	1000.0	0.13724618	156000	-0.2905287
40	-266.9521	28.472528	267.1795	174.43967	593.8935	-51.090878	267.17935	174.43752	594.58484	-52.556156	5114.612	2350.071	7669.1494	-441.47678	1000.0	5214.8438	2290.4678	7801.9434	-474.42206	1000.0	0.13910207	160000	-0.2832155
41	-271.78067	28.817482	272.0223	175.9682	597.887	-51.090878	272.02228	175.96602	599.3126	-52.556156	5175.7134	2353.2007	7711.2725	-441.47678	1000.0	5272.0327	2291.1418	7801.9434	-474.42206	1000.0	0.14090937	164000	-0.27618065
42	-276.4979	29.127048	276.75378	177.41179	602.5371	-51.090878	276.7538	177.40953	603.94696	-52.556156	5234.9033	2355.843	7804.4375	-441.47678	1000.0	5328.9546	2292.9133	7801.9434	-474.42206	1000.0	0.14272065	168000	-0.26957232
43	-281.10516	29.389399	281.37546	178.77809	607.5288	-51.090878	281.3755	178.77588	608.9179	-52.556156	5295.3203	2361.0022	7922.017	-441.47678	1000.0	5389.9062	2300.3545	8207.928	-474.42206	1000.0	0.14452538	172000	-0.26324734
44	-285.6161	29.654781	285.8995	180.08954	612.81256	-51.090878	285.8996	180.08728	613.74963	-52.556156	5351.6255	2363.3018	8060.0605	-441.47678	1000.0	5441.3896	2299.0579	8207.928	-474.42206	1000.0	0.14621902	176000	-0.2571851
45	-290.0431	29.903917	290.33994	181.34335	619.1817	-51.090878	290.3402	181.34102	615.8027	-52.556156	5407.6025	2366.2844	8060.0605	-441.47678	1000.0	5493.6924	2299.969	8207.928	-474.42206	1000.0	0.14793257	180000	-0.2511853
46	-294.37076	30.144213	294.68137	182.54141	619.1817	-51.090878	294.68158	182.53926	617.5373	-52.556156	5459.434	2366.1309	8060.0605	-441.47678	1000.0	5521.6885	2307.1082	8207.928	-474.42206	1000.0	0.1496601	184000	-0.24565767
47	-298.61816	30.339968	298.94144	183.67613	624.0093	-51.090878	298.9416	183.67401	622.2462	-52.556156	5512.2983	2368.1794	8077.231	-441.47678	1000.0	5577.355	2313.5073	8343.516	-474.42206	1000.0	0.15130395	188000	-0.24047455
48	-302.76553	30.549395	303.1023	184.75148	627.51385	-51.090878	303.10245	184.74911	628.7764	-52.556156	5561.463	2367.5654	8077.231	-441.47678	1000.0	5628.724	2316.2441	8343.516	-474.42206	1000.0	0.15294252	192000	-0.23533092
49	-306.81158	30.726057	307.16074	185.76016	630.5108	-51.090878	307.1609	185.75798	631.2282	-52.556156	5612.2085	2369.5552	8199.851	-441.47678	1000.0	5661.831	2321.5125	8343.516	-474.42206	1000.0	0.15457708	196000	-0.23039776
50	-310.78085	30.879427	311.1425	186.71983	639.75397	-51.090878	311.14258	186.71756	640.4543	-52.556156	5658.576	2368.1663	8199.851	-441.47678	1000.0	5711.0566	2323.9258	8343.516	-474.42206	1000.0	0.15620996	200000	-0.22583719
