epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
89	-539.281	23.982042	536.975	265.44366	1066.692	-5.6197715	5484.1562	2469.5923	8897.788	-622.34875	1000.0	5743.4473	2566.5334	9439.525	-765.48145	1000.0	356000
90	-542.9513	24.172163	540.6383	266.5495	1072.7489	-5.6197715	5520.502	2479.6929	8897.788	-622.34875	1000.0	5778.225	2573.3218	9439.525	-765.48145	1000.0	360000
91	-546.59094	24.353811	544.272	267.63608	1073.5001	-5.6197715	5555.7993	2488.673	8897.788	-622.34875	1000.0	5816.418	2584.8757	9569.899	-765.48145	1000.0	364000
92	-550.1964	24.537388	547.87103	268.70627	1078.3655	-5.6197715	5590.1924	2496.9585	8953.658	-622.34875	1000.0	5853.649	2595.2866	9569.899	-765.48145	1000.0	368000
93	-553.7645	24.714039	551.43274	269.7645	1081.7269	-5.6197715	5620.323	2501.4365	8953.658	-622.34875	1000.0	5889.2827	2603.8484	9569.899	-765.48145	1000.0	372000
94	-557.2975	24.901485	554.9594	270.80597	1090.4373	-5.6197715	5651.644	2506.3684	8953.658	-622.34875	1000.0	5928.3535	2617.2737	9908.728	-765.48145	1000.0	376000
95	-560.8037	25.072363	558.45966	271.82123	1090.4373	-5.6197715	5684.3145	2513.2766	9012.888	-622.34875	1000.0	5962.792	2624.854	9908.728	-765.48145	1000.0	380000
96	-564.2792	25.242235	561.9293	272.82013	1090.4373	-5.6197715	5714.7617	2517.7722	9012.888	-622.34875	1000.0	5987.283	2628.5903	9908.728	-765.48145	1000.0	384000
97	-567.7231	25.4167	565.3676	273.80368	1097.2357	-5.6197715	5746.861	2524.4353	9012.888	-622.34875	1000.0	6021.2827	2636.2012	9908.728	-765.48145	1000.0	388000
98	-571.1223	25.583288	568.76166	274.76318	1097.2357	-5.6197715	5775.5796	2527.6292	9012.888	-622.34875	1000.0	6050.0234	2645.1826	9977.998	-765.48145	1000.0	392000
99	-574.4933	25.750792	572.127	275.71155	1106.321	-5.6197715	5806.078	2532.934	9027.014	-622.34875	1000.0	6084.36	2654.0815	9977.998	-765.48145	1000.0	396000
100	-577.8333	25.911303	575.46155	276.6389	1106.321	-5.6197715	5837.0425	2539.2021	9223.906	-622.34875	1000.0	6096.871	2656.9077	9977.998	-765.48145	1000.0	400000
101	-581.12775	26.077902	578.75073	277.54044	1110.774	-16.440424	5851.261	2544.0764	9223.906	-622.34875	1000.0	6113.9287	2665.034	9977.998	-765.48145	1000.0	404000
102	-584.3848	26.246456	582.0029	278.42645	1114.1617	-16.440424	5879.8345	2547.8267	9223.906	-622.34875	1000.0	6145.4893	2672.5947	9977.998	-765.48145	1000.0	408000
103	-587.6141	26.406801	585.2273	279.30048	1115.8558	-22.85175	5909.1753	2552.7134	9223.906	-622.34875	1000.0	6176.626	2678.2256	9977.998	-765.48145	1000.0	412000
104	-590.8001	26.57389	588.4085	280.14685	1117.0994	-22.85175	5932.2056	2551.23	9223.906	-622.34875	1000.0	6202.4497	2678.2793	9977.998	-765.48145	1000.0	416000
105	-593.9569	26.745451	591.56085	280.98056	1118.8713	-22.85175	5959.13	2554.3196	9223.906	-622.34875	1000.0	6232.2285	2684.1133	9977.998	-765.48145	1000.0	420000
106	-597.08527	26.925213	594.6846	281.7966	1120.9662	-23.324743	5987.2983	2558.6226	9223.906	-622.34875	1000.0	6266.5522	2694.4883	9977.998	-765.48145	1000.0	424000
107	-600.1812	27.11571	597.77625	282.59467	1126.3878	-23.324743	6016.5024	2564.33	9223.906	-622.34875	1000.0	6297.7646	2701.322	10132.78	-765.48145	1000.0	428000
108	-603.24713	27.287832	600.8376	283.37228	1136.3274	-39.104828	6045.685	2570.307	9512.987	-622.34875	1000.0	6326.843	2705.6313	10132.78	-765.48145	1000.0	432000
109	-606.284	27.466177	603.8701	284.1297	1136.3274	-39.104828	6073.694	2575.0034	9512.987	-622.34875	1000.0	6356.902	2711.3164	10132.78	-765.48145	1000.0	436000
110	-609.2944	27.631334	606.8763	284.86728	1144.1262	-56.64849	6101.1343	2579.2896	9512.987	-622.34875	1000.0	6387.2627	2717.5786	10132.78	-765.48145	1000.0	440000
111	-612.2702	27.800411	609.8482	285.58328	1146.3022	-56.64849	6123.1226	2578.1538	9512.987	-622.34875	1000.0	6412.1567	2724.758	10132.78	-765.48145	1000.0	444000
112	-615.2072	27.957678	612.7819	286.27405	1151.4636	-56.64849	6149.757	2581.9429	9512.987	-622.34875	1000.0	6438.6216	2726.949	10132.78	-765.48145	1000.0	448000
113	-618.10455	28.124895	615.6758	286.93777	1158.2756	-56.64849	6174.864	2584.4138	9512.987	-622.34875	1000.0	6457.005	2729.4526	10132.78	-765.48145	1000.0	452000
114	-620.972	28.29937	618.5396	287.58932	1158.2756	-56.64849	6201.6567	2588.7905	9512.987	-622.34875	1000.0	6482.609	2731.0652	10132.78	-765.48145	1000.0	456000
115	-623.8066	28.47128	621.3712	288.22522	1158.2756	-56.64849	6226.6816	2591.4797	9512.987	-622.34875	1000.0	6511.4897	2736.7817	10209.574	-765.48145	1000.0	460000
116	-626.6116	28.655035	624.17267	288.8475	1158.2756	-56.64849	6250.885	2593.4346	9512.987	-622.34875	1000.0	6541.3086	2743.6858	10209.574	-765.48145	1000.0	464000
117	-629.3855	28.824383	626.94336	289.4528	1158.7347	-56.64849	6275.51	2595.9373	9512.987	-622.34875	1000.0	6569.576	2749.1433	10262.526	-765.48145	1000.0	468000
118	-632.13116	28.9836	629.6862	290.0426	1161.5758	-56.64849	6297.779	2596.2805	9512.987	-622.34875	1000.0	6597.3384	2754.1934	10262.526	-765.48145	1000.0	472000
119	-634.85345	29.145483	632.40485	290.6128	1162.2157	-56.64849	6322.247	2599.0054	9512.987	-622.34875	1000.0	6625.395	2759.5361	10274.069	-765.48145	1000.0	476000
120	-637.55524	29.280088	635.10364	291.1669	1166.0723	-56.64849	6347.2915	2602.5605	9523.035	-622.34875	1000.0	6645.9194	2768.7788	10274.069	-765.48145	1000.0	480000
121	-640.23517	29.418938	637.7805	291.7035	1166.0723	-56.64849	6372.6797	2606.7053	9645.785	-622.34875	1000.0	6674.7974	2775.44	10418.399	-765.48145	1000.0	484000
122	-642.893	29.54449	640.43555	292.2246	1166.0723	-56.64849	6397.032	2609.901	9790.373	-622.34875	1000.0	6696.081	2777.7253	10418.399	-765.48145	1000.0	488000
123	-645.5208	29.671545	643.061	292.7336	1173.5354	-56.64849	6420.26	2612.0684	9790.373	-622.34875	1000.0	6723.4204	2782.8926	10418.399	-765.48145	1000.0	492000
124	-648.12335	29.808603	645.6611	293.23355	1175.2811	-56.64849	6439.3306	2610.5842	9790.373	-622.34875	1000.0	6743.0293	2786.9705	10418.399	-765.48145	1000.0	496000
125	-650.7002	29.9393	648.23517	293.72043	1175.2811	-56.64849	6463.154	2613.6504	9790.373	-622.34875	1000.0	6770.217	2792.332	10449.931	-765.48145	1000.0	500000
126	-653.2554	30.064053	650.7879	294.19406	1178.578	-56.64849	6484.2163	2614.2375	9790.373	-622.34875	1000.0	6795.7363	2795.854	10449.931	-765.48145	1000.0	504000
127	-655.78613	30.202679	653.3164	294.65335	1179.6266	-56.64849	6506.4155	2615.9028	9790.373	-622.34875	1000.0	6820.896	2799.1462	10449.931	-765.48145	1000.0	508000
128	-658.2865	30.32881	655.81445	295.09668	1180.0474	-56.64849	6529.6597	2618.8035	9790.373	-622.34875	1000.0	6843.211	2801.4272	10462.339	-765.48145	1000.0	512000
129	-660.76215	30.455843	658.28766	295.52847	1180.225	-56.64849	6551.205	2620.0815	9790.373	-622.34875	1000.0	6868.0264	2804.711	10462.339	-765.48145	1000.0	516000
130	-663.2182	30.571684	660.7419	295.9522	1185.2136	-56.64849	6573.939	2622.885	9898.64	-622.34875	1000.0	6888.3413	2803.497	10462.339	-765.48145	1000.0	520000
131	-665.6451	30.691652	663.1667	296.3602	1185.6033	-56.64849	6591.336	2621.6812	9898.64	-622.34875	1000.0	6913.13	2807.0754	10462.339	-765.48145	1000.0	524000
132	-668.05096	30.814291	665.57056	296.75854	1185.8683	-56.64849	6611.8267	2622.328	9898.64	-622.34875	1000.0	6938.418	2811.3953	10499.467	-765.48145	1000.0	528000
133	-670.4306	30.922407	667.9484	297.14853	1189.1388	-56.64849	6633.353	2624.168	9898.64	-622.34875	1000.0	6955.161	2813.9775	10499.467	-765.48145	1000.0	532000
134	-672.7927	31.036463	670.3086	297.53854	1190.086	-56.64849	6653.873	2625.319	9966.109	-622.34875	1000.0	6979.812	2817.861	10499.467	-765.48145	1000.0	536000
135	-675.1351	31.15883	672.649	297.92856	1194.2472	-56.64849	6675.3203	2627.3389	9966.109	-622.34875	1000.0	7005.2764	2822.8828	10763.679	-765.48145	1000.0	540000
136	-677.4505	31.282225	674.9631	298.31204	1195.2053	-56.64849	6696.1304	2628.8455	9966.109	-622.34875	1000.0	7023.709	2825.3303	10763.679	-765.48145	1000.0	544000
137	-679.7453	31.408335	677.2558	298.6849	1195.2053	-56.64849	6717.332	2630.9885	9966.109	-622.34875	1000.0	7045.41	2826.3884	10763.679	-765.48145	1000.0	548000
138	-682.0231	31.52532	679.5316	299.04947	1197.3175	-56.64849	6737.1655	2631.7102	9966.109	-622.34875	1000.0	7067.627	2828.1702	10763.679	-765.48145	1000.0	552000
139	-684.2888	31.64962	681.7956	299.41217	1202.752	-56.64849	6756.829	2632.4106	9966.109	-622.34875	1000.0	7090.7314	2831.0425	10763.679	-765.48145	1000.0	556000
140	-686.53107	31.762775	684.03656	299.76038	1202.752	-56.64849	6777.1445	2633.9365	9966.109	-622.34875	1000.0	7112.2085	2832.33	10763.679	-765.48145	1000.0	560000
141	-688.7462	31.867134	686.2505	300.10013	1202.752	-70.771324	6797.551	2635.7114	9982.305	-622.34875	1000.0	7135.4077	2835.5999	10763.679	-765.48145	1000.0	564000
142	-690.9405	31.993711	688.4432	300.43262	1202.752	-70.771324	6816.9033	2636.4812	9982.305	-622.34875	1000.0	7158.2935	2838.6782	10763.679	-765.48145	1000.0	568000
143	-693.1174	32.101753	690.6185	300.75513	1203.7048	-88.695274	6835.2534	2636.3782	9982.305	-622.34875	1000.0	7178.6226	2839.13	10763.679	-765.48145	1000.0	572000
