epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
68	-373.34418	204.72858	367.28857	124.90769	646.3897	-913.5601	383.0296	477.32736	2972.237	-1.414431	184.03247	758.6057	605.3985	3178.589	-1.9502674	381.575	272000
69	-373.48236	203.55592	367.46625	124.4983	646.3897	-913.5601	386.48053	479.92532	2972.237	-1.414431	185.3593	760.5728	603.83954	3178.589	-1.9502674	382.15073	276000
70	-373.51767	202.45456	367.54337	124.05983	646.3897	-913.5601	389.29514	483.90146	2972.237	-1.414431	186.4181	764.8839	606.87164	3178.589	-1.9502674	383.44144	280000
71	-373.4549	201.19623	367.52274	123.60986	646.3897	-913.5601	393.49588	488.26505	2972.237	-1.414431	187.21161	785.12305	634.47473	3178.589	-1.9502674	388.44226	284000
72	-373.3146	200.01369	367.42365	123.171684	646.3897	-913.5601	399.50504	495.59952	2972.237	-1.414431	188.7287	796.1828	646.4291	3263.592	-1.9502674	389.8	288000
73	-373.15057	198.79594	367.2976	122.75481	646.3897	-913.5601	403.99582	496.0409	2972.237	-1.414431	189.48735	801.36523	645.93024	3263.592	-1.9502674	389.45068	292000
74	-373.01785	197.62456	367.19922	122.35891	646.3897	-913.5601	409.30484	503.12637	3178.3171	-1.414431	190.84462	802.0348	642.89716	3263.592	-1.9502674	387.89594	296000
75	-372.93646	196.56522	367.15036	121.986404	646.3897	-913.5601	413.8742	504.80664	3178.3171	-1.414431	191.6933	826.151	683.8611	3512.445	-1.9502674	393.02667	300000
76	-372.94324	195.44804	367.18698	121.63509	646.3897	-913.5601	419.1554	510.79388	3178.3171	-1.414431	193.01587	837.0886	688.0488	3512.445	-1.9502674	395.5066	304000
77	-372.99472	194.36987	367.26978	121.29549	646.3897	-913.5601	423.25012	514.0739	3178.3171	-1.414431	194.07687	853.7557	701.67615	3512.445	-1.9502674	399.66882	308000
78	-373.026	193.3618	367.33453	120.93944	646.3897	-913.5601	425.96213	519.935	3178.3171	-1.414431	194.63506	843.29816	703.177	3512.445	-1.9502674	394.8372	312000
79	-373.01303	192.39908	367.35614	120.58114	646.3897	-913.5601	427.69986	523.39496	3178.3171	-1.414431	194.58128	865.0739	731.6423	3512.445	-1.9502674	399.4215	316000
80	-372.95718	191.36621	367.33423	120.22196	646.3897	-913.5601	432.53854	530.1924	3335.159	-1.414431	195.71866	869.1061	729.33203	3512.445	-1.9502674	399.03	320000
81	-372.87262	190.33212	367.28293	119.86217	646.3897	-913.5601	435.73322	533.09045	3335.159	-1.414431	196.36363	867.8478	725.9706	3512.445	-1.9502674	397.1247	324000
82	-372.75122	189.39725	367.19586	119.50599	646.3897	-913.5601	438.41788	532.441	3335.159	-1.414431	196.76065	877.91736	733.2707	3512.445	-1.9502674	398.4622	328000
83	-372.57538	188.43523	367.05518	119.16538	646.3897	-913.5601	441.4007	532.6034	3335.159	-1.414431	197.14964	872.5518	731.9609	3512.445	-1.9502674	395.8012	332000
84	-372.3519	187.3794	366.8656	118.83687	646.3897	-913.5601	443.85388	533.1971	3335.159	-1.414431	197.41481	870.54834	727.83984	3512.445	-1.9502674	393.60834	336000
85	-372.11008	186.35805	366.65656	118.51615	646.3897	-913.5601	448.31955	537.10516	3335.159	-1.414431	198.3664	881.6465	734.6331	3512.445	-1.9502674	395.76352	340000
86	-371.9069	185.35762	366.4826	118.197014	646.3897	-913.5601	452.9065	541.58374	3335.159	-1.414431	199.53596	886.53595	733.84656	3512.445	-1.9502674	395.93488	344000
87	-371.74246	184.40587	366.34702	117.8855	646.3897	-913.5601	457.91058	546.3252	3335.159	-1.414431	200.80785	911.4313	767.1419	3512.445	-1.9502674	401.92642	348000
88	-371.58667	183.49641	366.22165	117.58365	646.3897	-913.5601	462.00296	552.1163	3335.159	-1.414431	201.83487	904.4393	766.80365	3512.445	-1.9502674	398.56592	352000
89	-371.4158	182.55959	366.0809	117.2769	646.3897	-913.5601	465.7888	556.7632	3335.159	-1.414431	202.50284	925.1713	790.7802	3512.445	-1.9502674	403.34045	356000
90	-371.22675	181.5841	365.92282	116.96938	646.3897	-913.5601	470.5829	565.4626	3335.159	-1.414431	203.73514	952.05194	826.28925	3536.7668	-1.9502674	409.97	360000
91	-371.0249	180.68073	365.7504	116.679146	646.3897	-913.5601	474.39932	569.86224	3335.159	-1.414431	204.60933	955.75964	823.08795	3536.7668	-1.9502674	410.27692	364000
92	-370.8279	179.74934	365.58243	116.39013	646.3897	-913.5601	479.20142	574.9609	3335.159	-1.414431	205.93173	956.89044	820.7343	3536.7668	-1.9502674	409.96088	368000
93	-370.64008	178.80984	365.42215	116.106926	646.3897	-913.5601	483.5931	577.60406	3335.159	-1.414431	207.01169	973.2888	840.45996	3536.7668	-1.9502674	413.81076	372000
94	-370.44632	177.86658	365.2569	115.8382	646.3897	-913.5601	488.11575	584.0818	3335.159	-1.414431	208.1949	972.26764	838.61804	3536.7668	-1.9502674	412.74255	376000
95	-370.26428	176.89154	365.1018	115.5734	646.3897	-913.5601	492.91293	591.1292	3335.159	-1.414431	209.48181	988.59894	854.83887	3536.7668	-1.9502674	416.66104	380000
96	-370.09708	175.97375	364.96152	115.30768	646.3897	-913.5601	497.22583	596.6373	3335.159	-1.414431	210.6418	1000.8759	865.5969	3536.7668	-1.9502674	419.35312	384000
