epoch	pi-loss	q-loss	average-q1-values	std-q1-values	max-q1-values	min-q1-values	average-q2-values	std-q2-values	max-q2-values	min-q2-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	entropy-coeff	total-env-interacts	entropy-coeff-loss
80	-215.19196	45.433216	214.08075	77.283516	341.46112	-231.13876	214.08136	77.28147	341.28827	-251.77779	791.9071	1030.6874	3493.2861	-1.5551487	264.0264	1938.2997	1191.3727	3397.1304	4.036106	602.04	0.08181353	320000	-0.027330754
81	-215.90263	45.199604	214.80162	77.387115	341.46112	-231.13876	214.8022	77.38516	341.28827	-251.77779	800.26245	1039.2192	3493.2861	-1.5551487	266.44736	1945.8108	1188.149	3397.1304	4.036106	604.563	0.08141896	324000	-0.027225338
82	-216.60216	44.976444	215.51102	77.48837	346.8044	-231.13876	215.51157	77.48639	345.5865	-251.77779	808.5875	1047.6191	3493.2861	-1.5551487	268.85245	1962.6991	1190.6244	3397.1304	4.036106	609.3854	0.08101971	328000	-0.027156299
83	-217.29861	44.74398	216.21666	77.58829	346.8044	-231.13876	216.21716	77.58637	345.5865	-251.77779	816.7717	1055.6276	3493.2861	-1.5551487	271.24182	1978.6837	1192.2565	3397.1304	4.036106	613.9229	0.08062527	332000	-0.026849287
84	-217.99388	44.52208	216.92104	77.68504	346.8044	-246.00548	216.92154	77.68322	345.5865	-251.77779	824.9294	1063.5256	3493.2861	-1.5551487	273.61563	1994.1274	1193.5681	3397.1304	4.036106	618.2131	0.08023183	336000	-0.026411474
85	-218.68399	44.309093	217.61972	77.785515	346.8044	-246.00548	217.6203	77.78362	345.5865	-251.77779	833.06085	1071.3168	3493.2861	-1.5551487	275.97403	2009.6956	1195.075	3397.1304	4.036106	622.7047	0.07986437	340000	-0.026066868
86	-219.36636	44.08611	218.31166	77.8834	346.8044	-246.00548	218.31224	77.88169	345.5865	-251.77779	841.15845	1078.9818	3493.2861	-1.5551487	278.31714	2009.8134	1188.6443	3397.1304	4.036106	622.0709	0.07946148	344000	-0.025961159
87	-220.04002	43.875843	218.99393	77.98109	346.8044	-246.00548	218.99455	77.97919	345.5865	-255.96342	849.2293	1086.5459	3493.2861	-1.5551487	280.64517	2024.953	1190.1046	3397.1304	4.036106	626.4149	0.07908688	348000	-0.025292829
88	-220.70654	43.648823	219.66943	78.074	346.8044	-246.00548	219.67003	78.07233	345.5865	-255.96342	857.22186	1093.8885	3493.2861	-1.5551487	282.9582	2040.475	1192.149	3428.9917	4.036106	630.6602	0.07874504	352000	-0.025537036
89	-221.36484	43.46211	220.33638	78.16241	346.8044	-246.00548	220.337	78.1607	345.5865	-255.96342	865.29626	1101.3782	3493.2861	-1.5551487	285.2564	2042.2587	1187.9515	3428.9917	4.036106	630.6517	0.07836427	356000	-0.025277492
90	-222.02095	43.27614	221.00076	78.2484	346.8044	-246.00548	221.00137	78.24666	345.5865	-255.96342	872.0648	1106.5591	3493.2861	-1.5551487	287.08133	2054.5247	1188.3021	3428.9917	4.036106	634.0	0.07800759	360000	-0.024767749
91	-222.66518	43.07415	221.65273	78.33321	346.8044	-246.00548	221.65332	78.33148	345.5865	-255.96342	878.7411	1111.0862	3493.2861	-1.5551487	288.8889	2068.3188	1189.1893	3428.9917	4.036106	637.75604	0.077680916	364000	-0.024649896
92	-223.30202	42.86733	222.29784	78.413635	346.8044	-246.00548	222.29836	78.41194	345.5865	-255.96342	886.1376	1115.8447	3493.2861	-1.5551487	290.9091	2082.596	1190.5249	3428.9917	4.036106	641.6935	0.07732906	368000	-0.024426932
93	-223.9259	42.649204	222.92981	78.48959	346.8044	-246.00548	222.93033	78.48782	345.5865	-255.96342	894.02795	1122.8873	3493.2861	-1.5551487	293.1442	2097.435	1192.631	3478.034	4.036106	645.54626	0.07699455	372000	-0.023899086
94	-224.54794	42.459312	223.5597	78.5669	354.488	-246.00548	223.5602	78.56516	345.5865	-255.96342	901.1315	1129.3777	3493.2861	-1.5551487	295.13342	2111.6458	1194.1615	3478.034	4.036106	649.317	0.076672345	376000	-0.023765618
95	-225.1667	42.250813	224.18607	78.64649	354.488	-246.00548	224.18657	78.64482	345.5865	-255.96342	908.9411	1136.1907	3493.2861	-1.5551487	297.3396	2125.89	1195.8616	3489.012	4.036106	653.0084	0.07633022	380000	-0.023866361
96	-225.78033	42.08339	224.80734	78.720345	354.488	-246.00548	224.80785	78.71875	345.5865	-255.96342	916.67773	1142.8151	3493.2861	-1.5551487	299.53198	2138.7837	1196.2365	3489.012	4.036106	656.6229	0.07599782	384000	-0.023403004
97	-226.38853	41.87683	225.42302	78.79323	354.488	-246.00548	225.42352	78.79164	347.21167	-255.96342	924.4063	1149.3971	3493.2861	-1.5551487	301.71072	2152.3215	1197.4241	3489.012	4.036106	660.1629	0.07568116	388000	-0.02308034
98	-226.99036	41.68372	226.03232	78.86313	354.488	-246.00548	226.03282	78.86162	348.15256	-255.96342	931.4049	1153.857	3493.2861	-1.5551487	303.6406	2165.1528	1197.9849	3489.012	4.036106	663.6306	0.07535388	392000	-0.022383189
99	-227.59047	41.507782	226.6395	78.93093	354.488	-246.00548	226.63995	78.92944	348.15256	-255.96342	939.1481	1160.4418	3493.2861	-1.5551487	305.7915	2178.785	1199.5356	3535.6868	4.036106	667.02826	0.07506905	396000	-0.022469899
100	-228.18684	41.308327	227.24263	79.00065	354.488	-246.00548	227.24312	78.99898	349.3455	-255.96342	946.751	1166.7054	3493.2861	-1.5551487	307.92917	2190.3582	1199.2571	3558.5098	4.036106	670.16	0.07474353	400000	-0.022563258
101	-228.77841	41.11628	227.84126	79.06933	354.488	-246.00548	227.84166	79.0678	350.03683	-255.96342	954.4094	1173.0599	3493.2861	-1.5551487	310.0537	2203.6826	1200.7216	3558.5098	4.036106	673.4257	0.074415006	404000	-0.021993881
102	-229.36093	40.961536	228.4307	79.13377	354.488	-246.00548	228.43109	79.13223	350.5193	-255.96342	962.0304	1179.3152	3494.6965	-1.5551487	312.16525	2214.9937	1200.218	3558.5098	4.036106	676.62744	0.074112	408000	-0.021728005
103	-229.93694	40.79486	229.01326	79.19851	354.488	-246.00548	229.01369	79.19717	350.5193	-255.96342	967.9566	1184.6565	3494.6965	-1.5551487	313.78522	2225.6946	1199.2587	3558.5098	4.036106	679.76697	0.07385372	412000	-0.021563899
104	-230.5058	40.62325	229.58894	79.2575	359.3005	-246.00548	229.58931	79.25615	350.5193	-255.96342	975.4208	1190.5637	3494.6965	-1.5551487	315.86942	2237.0269	1199.0093	3558.5098	4.036106	682.8461	0.07356839	416000	-0.021402918
105	-231.07379	40.448586	230.16331	79.3106	359.3005	-246.00548	230.1637	79.30914	350.65372	-255.96342	982.8423	1196.3632	3494.6965	-1.5551487	317.94095	2248.2852	1198.7988	3558.5098	4.036106	685.86664	0.07329696	420000	-0.021210235
106	-231.63167	40.278748	230.72774	79.36232	359.3005	-246.00548	230.7281	79.36086	350.93274	-255.96342	990.1631	1201.942	3494.6965	-1.5551487	320.0	2259.9138	1199.0668	3558.5098	4.036106	688.8302	0.07300916	424000	-0.021221189
