epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
54	-445.08078	414.7739	435.34286	204.32663	1096.188	-971.97943	100.118095	171.3107	1397.9689	-311.39764	142.10527	182.32066	258.7488	1117.7772	-331.86038	236.7037	216000
55	-441.66522	409.68973	432.03503	204.11696	1096.188	-971.97943	100.13212	170.87338	1397.9689	-311.39764	142.76443	181.65506	258.3776	1117.7772	-331.86038	236.5091	220000
56	-438.46613	404.81647	428.9359	203.80495	1096.188	-971.97943	100.443306	170.77773	1397.9689	-311.39764	143.77406	181.45337	257.70154	1117.7772	-331.86038	239.06607	224000
57	-435.4155	400.3077	425.9843	203.43054	1096.188	-971.97943	100.655334	171.66368	1397.9689	-311.39764	144.7619	179.91467	256.1972	1117.7772	-331.86038	238.7193	228000
58	-432.45178	395.86023	423.11923	203.03831	1096.188	-971.97943	99.82279	170.7938	1397.9689	-311.39764	145.0	178.5663	254.20723	1117.7772	-331.86038	236.81725	232000
59	-429.5085	391.39215	420.27496	202.67365	1096.188	-971.97943	100.44791	170.30632	1397.9689	-311.39764	145.769	179.72458	252.8857	1117.7772	-331.86038	238.32712	236000
60	-426.61362	387.19324	417.47467	202.3177	1096.188	-971.97943	101.85009	173.51859	1397.9689	-311.39764	147.32965	183.40016	254.0032	1117.7772	-331.86038	240.765	240000
61	-423.77762	383.08478	414.73196	201.95856	1096.188	-971.97943	102.11841	173.9768	1397.9689	-311.39764	148.32826	182.83267	253.99493	1117.7772	-331.86038	241.70493	244000
62	-420.98816	378.95148	412.03375	201.60333	1096.188	-971.97943	101.80015	173.7447	1397.9689	-311.39764	149.12808	184.11157	253.73903	1117.7772	-331.86038	241.88387	248000
63	-418.24185	374.9773	409.3757	201.25253	1096.188	-971.97943	103.24197	175.63168	1397.9689	-311.39764	150.0	187.10553	255.22794	1117.7772	-331.86038	244.0127	252000
64	-415.5607	371.10083	406.7792	200.89223	1096.188	-971.97943	104.60704	176.19084	1397.9689	-311.39764	149.7952	185.15344	253.92651	1117.7772	-331.86038	242.7797	256000
65	-412.97314	367.30063	404.27274	200.50363	1096.188	-971.97943	105.536575	176.52553	1397.9689	-311.39764	150.28902	187.58965	255.31688	1117.7772	-331.86038	243.19693	260000
66	-410.4645	363.55618	401.8444	200.08809	1096.188	-971.97943	106.36002	176.39984	1397.9689	-311.39764	150.77098	187.53015	255.90112	1117.7772	-331.86038	243.27425	264000
67	-407.9596	359.8456	399.42166	199.70059	1096.188	-971.97943	108.31565	178.11325	1397.9689	-311.39764	151.41243	185.54338	254.77423	1117.7772	-331.86038	242.00447	268000
68	-405.4524	356.32645	396.9956	199.34898	1096.188	-971.97943	109.09862	178.05943	1397.9689	-311.39764	151.2792	185.09042	253.33012	1117.7772	-331.86038	241.23529	272000
69	-402.95087	352.76212	394.57245	199.02505	1096.188	-971.97943	110.21327	178.1252	1397.9689	-311.39764	151.89873	184.98538	252.1136	1117.7772	-331.86038	240.57826	276000
70	-400.51227	349.31125	392.20917	198.68681	1096.188	-971.97943	111.167244	178.94576	1397.9689	-311.39764	152.9219	184.77425	251.99654	1117.7772	-331.86038	243.93571	280000
71	-398.11993	345.8874	389.89203	198.34619	1096.188	-971.97943	112.328224	180.2414	1397.9689	-311.39764	154.09659	184.31923	250.78514	1117.7772	-331.86038	243.99577	284000
72	-395.77274	342.5883	387.6182	198.00414	1096.188	-971.97943	113.83549	181.01167	1397.9689	-311.39764	154.50644	186.93411	252.70967	1117.7772	-331.86038	244.30139	288000
73	-393.4729	339.28418	385.39	197.66016	1096.188	-971.97943	116.42664	184.19469	1397.9689	-311.39764	155.48456	190.01595	255.75317	1122.5248	-331.86038	245.34795	292000
74	-391.26654	336.2403	383.25034	197.28326	1096.188	-971.97943	116.66651	184.3999	1397.9689	-311.39764	155.8715	190.178	254.26727	1122.5248	-331.86038	244.84055	296000
75	-389.18274	333.33093	381.22736	196.8516	1096.188	-971.97943	116.928894	184.00015	1397.9689	-311.39764	156.0874	188.67563	253.40387	1122.5248	-331.86038	245.188	300000
76	-387.17374	330.38254	379.2818	196.39078	1096.188	-971.97943	117.70056	183.73036	1397.9689	-311.39764	156.2982	188.56657	252.13533	1122.5248	-331.86038	244.58157	304000
77	-385.16016	327.4804	377.3331	195.95613	1096.188	-971.97943	119.5956	184.48186	1397.9689	-311.39764	156.743	190.46255	252.61194	1122.5248	-331.86038	244.48572	308000
78	-383.14444	324.53622	375.38187	195.55	1096.188	-971.97943	121.55736	186.98378	1397.9689	-311.39764	157.41675	191.32065	251.42429	1122.5248	-331.86038	244.94615	312000
79	-381.155	321.73672	373.45447	195.15645	1096.188	-971.97943	122.920555	189.76253	1397.9689	-311.39764	158.396	190.83774	250.01874	1122.5248	-331.86038	243.54683	316000
80	-379.2098	318.97177	371.56982	194.75713	1096.188	-971.97943	123.9308	190.26642	1397.9689	-311.39764	158.65146	191.5072	248.68748	1122.5248	-331.86038	242.725	320000
81	-377.3239	316.27783	369.74228	194.33879	1096.188	-971.97943	125.328926	190.57045	1397.9689	-311.39764	158.82353	193.69748	248.90306	1122.5248	-331.86038	242.17654	324000
82	-375.481	313.6223	367.9568	193.91234	1096.188	-971.97943	126.64055	191.80849	1397.9689	-311.39764	159.68842	193.38213	247.4073	1122.5248	-331.86038	240.87927	328000
83	-373.688	310.97015	366.2199	193.47385	1096.188	-971.97943	128.12456	193.51743	1397.9689	-311.39764	160.54158	192.30234	247.01337	1122.5248	-331.86038	242.18314	332000
84	-371.9363	308.41605	364.52374	193.02878	1096.188	-971.97943	128.8361	194.12129	1397.9689	-377.74527	161.22841	195.02357	247.19641	1122.5248	-331.86038	242.13333	336000
85	-370.22	305.87756	362.86172	192.57974	1096.188	-971.97943	130.81035	196.09537	1397.9689	-377.74527	161.6738	196.38885	246.22212	1122.5248	-331.86038	241.96	340000
86	-368.53964	303.39432	361.23477	192.12627	1096.188	-971.97943	133.41382	201.10352	1658.1958	-377.74527	162.4941	197.2868	246.54544	1122.5248	-331.86038	243.48953	344000
87	-366.8974	300.9401	359.64462	191.66693	1096.188	-971.97943	134.64606	202.48209	1658.1958	-377.74527	163.45702	197.63914	245.94705	1122.5248	-331.86038	243.65862	348000
88	-365.29382	298.53845	358.09232	191.2006	1096.188	-971.97943	135.76009	203.62039	1658.1958	-377.74527	163.79712	198.22624	247.15327	1122.5248	-331.86038	244.72159	352000
89	-363.7107	296.2297	356.5601	190.7451	1096.188	-971.97943	136.59131	204.38437	1658.1958	-377.74527	164.43417	200.12497	249.26189	1122.5248	-331.86038	245.52809	356000
90	-362.1591	293.96213	355.0576	190.29387	1096.188	-971.97943	138.78113	207.53854	1658.1958	-377.74527	165.28926	202.95726	252.0707	1184.4865	-331.86038	246.20778	360000
91	-360.66516	291.71558	353.61066	189.82712	1096.188	-971.97943	140.72205	209.29404	1658.1958	-377.74527	165.98267	206.7574	254.814	1184.4865	-331.86038	246.77252	364000
92	-359.2132	289.5544	352.20538	189.3508	1096.188	-971.97943	143.60591	212.96729	1658.1958	-377.74527	166.66667	211.81361	260.3492	1314.7313	-331.86038	247.29239	368000
93	-357.8018	287.4749	350.8391	188.86986	1096.188	-971.97943	145.68976	215.62093	1658.1958	-377.74527	167.34143	215.83774	263.65143	1314.7313	-331.86038	246.90538	372000
94	-356.43533	285.39157	349.51727	188.37761	1096.188	-971.97943	147.9152	218.36357	1658.1958	-377.74527	168.15742	219.41014	268.35806	1314.7313	-331.86038	248.33086	376000
95	-355.10995	283.37787	348.23587	187.87799	1096.188	-971.97943	150.84586	222.47144	1658.1958	-377.74527	169.03914	221.76233	269.40265	1314.7313	-331.86038	248.15158	380000
96	-353.82526	281.4084	346.9937	187.37096	1096.188	-971.97943	153.28224	226.0548	1658.1958	-377.74527	169.9115	224.35818	270.42908	1314.7313	-331.86038	247.42917	384000
97	-352.58377	279.4448	345.79382	186.85826	1096.188	-971.97943	155.53418	229.23026	1658.1958	-377.74527	170.84984	228.05658	272.18402	1314.7313	-331.86038	248.51237	388000
98	-351.38608	277.55777	344.63626	186.33826	1096.188	-971.97943	157.5282	232.36165	1658.1958	-377.74527	171.5536	229.37723	273.0881	1314.7313	-331.86038	249.80205	392000
99	-350.2418	275.74567	343.53152	185.80455	1096.188	-971.97943	159.201	234.12617	1658.1958	-377.74527	172.17392	233.58376	276.9817	1349.1101	-331.86038	250.94344	396000
100	-349.1504	274.01672	342.47726	185.26126	1096.188	-971.97943	161.93616	236.69373	1658.1958	-377.74527	172.71158	237.7283	280.5604	1349.1101	-331.86038	253.596	400000
101	-348.1117	272.30267	341.47543	184.70581	1096.188	-971.97943	164.41388	239.43921	1658.1958	-377.74527	173.39056	243.02936	285.7758	1349.1101	-331.86038	257.78812	404000
102	-347.1162	270.6276	340.51605	184.14346	1096.188	-971.97943	167.04007	242.70576	1658.1958	-377.74527	174.06143	248.22256	293.3251	1914.8488	-331.86038	259.0	408000
103	-346.17578	269.02536	339.6096	183.56967	1096.188	-971.97943	168.97163	244.43442	1658.1958	-377.74527	174.50233	252.49754	298.61703	1914.8488	-331.86038	259.68448	412000
104	-345.284	267.5175	338.75095	182.98886	1096.188	-971.97943	170.91829	245.9922	1658.1958	-377.74527	174.56987	254.8941	298.75494	1914.8488	-331.86038	258.96826	416000
105	-344.4303	266.02112	337.93024	182.40312	1096.188	-971.97943	173.6322	249.42049	1658.1958	-377.74527	175.14595	256.82755	298.65533	1914.8488	-331.86038	258.1895	420000
106	-343.61453	264.55396	337.14648	181.81512	1096.188	-971.97943	176.6685	255.52838	1738.4197	-377.74527	176.2261	263.13727	306.20248	1914.8488	-331.86038	258.87265	424000
107	-342.84583	263.1361	336.40793	181.21799	1096.188	-971.97943	180.11945	264.3539	2664.3547	-377.74527	177.07903	271.22937	323.60846	2516.4487	-331.86038	262.4458	428000
108	-342.12973	261.798	335.72174	180.61154	1096.188	-971.97943	183.38002	272.54208	2664.3547	-377.74527	177.99753	283.6223	353.73688	2654.3464	-331.86038	266.4176	432000
109	-341.4753	260.44342	335.09518	179.9973	1096.188	-971.97943	186.46881	279.6569	2664.3547	-377.74527	178.9085	297.5075	392.29117	2958.212	-331.86038	269.8688	436000
110	-340.88416	259.19156	334.5316	179.37592	1096.188	-971.97943	189.31235	283.62155	2664.3547	-377.74527	179.44536	306.49075	404.84732	2958.212	-331.86038	273.84454	440000
111	-340.3365	257.95163	334.01068	178.75603	1096.188	-971.97943	193.17863	295.3922	2887.1348	-377.74527	180.34119	309.65924	412.46432	2958.212	-331.86038	273.31262	444000
112	-339.84097	256.82275	333.5408	178.13148	1096.188	-971.97943	196.58148	299.53012	2887.1348	-377.74527	180.937	312.8517	412.64713	2958.212	-331.86038	272.88037	448000
113	-339.3747	255.71893	333.10114	177.51085	1096.188	-971.97943	200.42651	308.5057	2887.1348	-377.74527	181.81818	316.28424	414.37866	2958.212	-331.86038	272.37433	452000
114	-338.94998	254.62726	332.7012	176.89323	1096.188	-971.97943	204.24817	321.63992	3163.9382	-377.74527	182.8388	323.97928	422.49933	2958.212	-331.86038	273.3509	456000
115	-338.57394	253.58604	332.34903	176.27686	1096.188	-971.97943	208.05074	333.04483	3163.9382	-377.74527	183.92642	332.1183	432.5356	2958.212	-331.86038	277.4	460000
116	-338.24268	252.5624	332.04095	175.66718	1096.188	-971.97943	210.91331	337.02484	3163.9382	-377.74527	184.71338	343.73978	454.98508	2958.212	-331.86038	280.6431	464000
117	-337.93716	251.61214	331.75882	175.06343	1096.188	-971.97943	214.46931	344.32034	3163.9382	-377.74527	185.41997	350.40118	461.491	2958.212	-331.86038	281.1889	468000
118	-337.65915	250.7036	331.50262	174.4653	1096.188	-971.97943	217.70477	349.0808	3163.9382	-377.74527	185.89996	352.4581	460.54803	2958.212	-331.86038	280.65256	472000
119	-337.4029	249.82198	331.26907	173.87463	1096.188	-971.97943	221.27364	357.7337	3163.9382	-377.74527	186.59349	360.04825	472.90384	3140.588	-331.86038	281.78152	476000
120	-337.16446	248.95406	331.0528	173.29022	1096.188	-971.97943	224.89957	362.7526	3163.9382	-377.74527	187.35362	366.54895	478.15308	3140.588	-331.86038	282.09418	480000
121	-336.949	248.19792	330.85773	172.71573	1096.188	-971.97943	228.56497	370.4486	3218.081	-377.74527	188.0342	377.43445	500.40134	3490.5947	-331.86038	283.67603	484000
122	-336.77127	247.43001	330.70074	172.14305	1096.188	-971.97943	232.85185	383.72647	3331.6707	-377.74527	189.074	389.8091	526.05725	3490.5947	-331.86038	286.21558	488000
123	-336.61884	246.6125	330.56897	171.57826	1096.188	-971.97943	236.62744	391.93295	3331.6707	-377.74527	190.10818	408.82874	565.423	3490.5947	-331.86038	291.54797	492000
124	-336.48874	245.8936	330.45816	171.01813	1096.188	-971.97943	240.28314	397.966	3331.6707	-377.74527	190.98961	411.6814	567.5718	3490.5947	-331.86038	291.5355	496000
125	-336.3919	245.1849	330.3802	170.4659	1096.188	-971.97943	244.51016	409.329	3331.6707	-377.74527	192.08606	423.12256	590.7476	3490.5947	-331.86038	293.6376	500000
126	-336.33667	244.48787	330.34296	169.92044	1096.188	-971.97943	248.69826	418.34375	3331.6707	-377.74527	193.10345	432.41306	603.1825	3490.5947	-331.86038	295.7365	504000
127	-336.31366	243.82182	330.33737	169.3839	1096.188	-971.97943	252.46063	426.06802	3331.6707	-377.74527	194.04126	443.90417	620.1684	3490.5947	-331.86038	298.99765	508000
128	-336.3159	243.14354	330.3576	168.85242	1096.188	-971.97943	255.25978	430.93497	3331.6707	-377.74527	194.89912	452.42545	628.71265	3490.5947	-331.86038	301.2547	512000
129	-336.3266	242.47806	330.38623	168.33113	1096.188	-971.97943	259.0468	440.2236	3472.4902	-377.74527	195.75114	460.41913	638.0244	3490.5947	-331.86038	302.3101	516000
130	-336.34848	241.8535	330.42584	167.81589	1096.188	-971.97943	263.03	449.47397	3472.4902	-377.74527	196.82059	469.83316	653.8482	3531.3057	-331.86038	303.99307	520000
131	-336.37683	241.24416	330.47098	167.31366	1096.188	-971.97943	266.6104	457.5651	3472.4902	-377.74527	197.73586	476.1603	657.2368	3531.3057	-331.86038	304.79312	524000
132	-336.4136	240.68054	330.52466	166.82327	1096.188	-971.97943	269.88736	462.3325	3472.4902	-377.74527	198.3471	479.94928	661.90015	3531.3057	-331.86038	304.87424	528000
133	-336.46524	240.11584	330.59235	166.34033	1096.188	-971.97943	273.64105	468.78726	3472.4902	-377.74527	199.32559	490.0584	671.896	3531.3057	-331.86038	307.78046	532000
134	-336.5336	239.58409	330.6763	165.86621	1096.188	-971.97943	277.30496	473.98404	3472.4902	-377.74527	200.07466	493.5758	675.9392	3531.3057	-331.86038	307.7485	536000
135	-336.626	239.04663	330.78366	165.40256	1096.188	-971.97943	280.01865	477.55945	3472.4902	-377.74527	200.81815	505.22858	692.9732	3531.3057	-331.86038	310.1037	540000
136	-336.74237	238.51224	330.9147	164.94307	1096.188	-971.97943	283.98993	484.38593	3472.4902	-377.74527	201.7056	515.30536	706.9728	3742.9727	-331.86038	311.81323	544000
137	-336.87387	237.99289	331.06128	164.49428	1096.188	-971.97943	287.94788	492.99246	3472.4902	-377.74527	202.5878	517.3217	709.81177	3742.9727	-331.86038	311.5847	548000
138	-337.01498	237.51921	331.21713	164.05362	1096.188	-971.97943	291.73944	501.41245	3472.4902	-377.74527	203.38983	524.91986	719.2715	3742.9727	-331.86038	312.76086	552000
